Abbr,Beer_Name,Beer_ID,ABV,IBU,Brewery_id,Style,Ounces,Brewery_Name,City,State
 IN,Saucy Intruder,2620,0.072,75,19,Rye Beer,16,Black Acre Brewing Co.,Indianapolis,NA
 IN,Great Crescent Stout,442,0.08,66,166,English Stout,16,Great Crescent Brewery,Aurora,NA
 IN,Bourbon's Barrel Stout,455,0.075,65,166,American Stout,16,Great Crescent Brewery,Aurora,NA
 IN,Scarecrow,2219,0.069,65,28,American IPA,16,450 North Brewing Company,Columbus,NA
 IN,Citra Faced,2617,0.055,64,22,American Pale Wheat Ale,16,Three Pints Brewing,Martinsville,NA
 IN,Amazon Princess IPA,2168,0.062,62,206,American IPA,12,People's Brewing Company,Lafayette,NA
 IN,White Reaper,2432,0.07,61,27,Belgian IPA,16,Evil Czech Brewery,Mishawaka,NA
 IN,Bitter Bitch,1979,0.061,60,178,American Pale Ale (APA),12,18th Street Brewery,Gary,NA
 IN,Bourbon Barrel Johan,1049,0.099,60,26,English Barleywine,16,Sun King Brewing Company,Indianapolis,NA
 IN,Great Crescent IPA,1701,0.062,60,166,American IPA,16,Great Crescent Brewery,Aurora,NA
 IN,Great Crescent IPA (2011),436,0.062,60,166,American IPA,16,Great Crescent Brewery,Aurora,NA
 IN,Johan the Barleywine,394,0.099,60,26,English Barleywine,16,Sun King Brewing Company,Indianapolis,NA
 IN,Tribute,2609,0.058,58,24,American Pale Ale (APA),12,Indiana City Brewing,Indianapolis,NA
 IN,Royal Brat,1599,0.065,55,26,Extra Special / Strong Bitter (ESB),16,Sun King Brewing Company,Indianapolis,NA
 IN,3 Gear Robust Porter,949,0.052,50,18,American Porter,16,Tin Man Brewing Company,Evansville,NA
 IN,Campside Session IPA,2190,0.045,50,203,American IPA,16,Upland Brewing Company,Bloomington,NA
 IN,Ironman,2218,0.09,50,28,English Strong Ale,16,450 North Brewing Company,Columbus,NA
 IN,Osiris Pale Ale,1389,0.056,50,26,American Pale Ale (APA),16,Sun King Brewing Company,Indianapolis,NA
 IN,Osiris Pale Ale (2010),54,0.056,50,26,American Pale Ale (APA),16,Sun King Brewing Company,Indianapolis,NA
 IN,General George Patton Pilsner,1967,0.054,48,27,Czech Pilsener,16,Evil Czech Brewery,Mishawaka,NA
 IN,Thai.p.a,2618,0.07,46,21,American IPA,16,Bare Hands Brewery,Granger,NA
 IN,Citrafest,2602,0.05,45,28,American IPA,16,450 North Brewing Company,Columbus,NA
 IN,Pale Alement,2478,0.055,40,25,American Pale Ale (APA),12,Burn 'Em Brewing,Michigan City,NA
 IN,Pale Alement,2054,0.055,40,25,American Pale Ale (APA),16,Burn 'Em Brewing,Michigan City,NA
 IN,Pale,2615,0.054,37,22,American Pale Ale (APA),16,Three Pints Brewing,Martinsville,NA
 IN,Alloy,951,0.058,36,18,American IPA,16,Tin Man Brewing Company,Evansville,NA
 IN,Bourbon Barrel Batch 666: Sympathy for the Devil,2083,0.099,36,26,Belgian Dark Ale,16,Sun King Brewing Company,Indianapolis,NA
 IN,Great Crescent Brown Ale,649,0.045,36,166,American Brown Ale,16,Great Crescent Brewery,Aurora,NA
 IN,Circuit Bohemian Pilsner,948,0.045,35,18,Czech Pilsener,16,Tin Man Brewing Company,Evansville,NA
 IN,Bourbon Barrel Aged Coconut Porter,1702,0.056,33,166,American Porter,16,Great Crescent Brewery,Aurora,NA
 IN,Great Crescent Coconut Porter,1269,0.056,33,166,American Porter,16,Great Crescent Brewery,Aurora,NA
 IN,Great Crescent Coconut Porter (2012),441,0.056,33,166,American Porter,16,Great Crescent Brewery,Aurora,NA
 IN,Pole Barn Stout,2616,0.055,31,22,Oatmeal Stout,16,Three Pints Brewing,Martinsville,NA
 IN,Pail Ale,2017,0.055,30,251,American Pale Ale (APA),16,Chapman's Brewing,Angola,NA
 IN,Wee Muckle,1656,0.09,30,26,Scotch Ale / Wee Heavy,16,Sun King Brewing Company,Indianapolis,NA
 IN,Wee Muckle (2011),584,0.09,30,26,Scotch Ale / Wee Heavy,16,Sun King Brewing Company,Indianapolis,NA
 IN,Whip Fight,2082,0.09,30,26,Scotch Ale / Wee Heavy,16,Sun King Brewing Company,Indianapolis,NA
 IN,Tip Off,2605,0.052,29,26,Altbier,16,Sun King Brewing Company,Indianapolis,NA
 IN,Aurora Lager,1700,0.057,27,166,Dortmunder / Export Lager,16,Great Crescent Brewery,Aurora,NA
 IN,Aurora Lager (2011),626,0.057,27,166,Dortmunder / Export Lager,16,Great Crescent Brewery,Aurora,NA
 IN,Hinchtown Hammer Down,2284,0.05,27,17,American Blonde Ale,16,Flat 12 Bierwerks,Indianapolis,NA
 IN,Ring of Dingle,1128,0.071,27,26,Irish Dry Stout,16,Sun King Brewing Company,Indianapolis,NA
 IN,Yoshi's Nectar,2614,0.053,27,22,California Common / Steam Beer,16,Three Pints Brewing,Martinsville,NA
 IN,Great Crescent Mild Ale,439,0.042,26,166,English Dark Mild Ale,16,Great Crescent Brewery,Aurora,NA
 IN,Frosted Fields Winter Wheat,615,0.06,25,166,American Dark Wheat Ale,16,Great Crescent Brewery,Aurora,NA
 IN,Great Crescent Oktoberfest Lager,930,0.057,25,166,Märzen / Oktoberfest,16,Great Crescent Brewery,Aurora,NA
 IN,Indianapolis Indians Lager,739,0.052,24,26,Dortmunder / Export Lager,16,Sun King Brewing Company,Indianapolis,NA
 IN,Indians Victory Lager (2012),698,0.052,24,26,Dortmunder / Export Lager,16,Sun King Brewing Company,Indianapolis,NA
 IN,The Velvet Fog,923,0.09,24,26,Quadrupel (Quad),16,Sun King Brewing Company,Indianapolis,NA
 IN,Blonde Czich,2604,0.049,23,27,American Blonde Ale,16,Evil Czech Brewery,Mishawaka,NA
 IN,Bourbon Barrel Wee Mac,1127,0.054,23,26,Scottish Ale,16,Sun King Brewing Company,Indianapolis,NA
 IN,Cowbell,2164,0.054,23,26,American Porter,16,Sun King Brewing Company,Indianapolis,NA
 IN,Great Crescent Dark Lager,440,0.057,23,166,Euro Dark Lager,16,Great Crescent Brewery,Aurora,NA
 IN,Port Barrel Wee Mac ,2081,0.053,23,26,Scotch Ale / Wee Heavy,16,Sun King Brewing Company,Indianapolis,NA
 IN,PV Muckle (2013),2084,0.083,23,26,Scotch Ale / Wee Heavy,16,Sun King Brewing Company,Indianapolis,NA
 IN,Stupid Sexy Flanders,1366,0.063,23,26,Flanders Oud Bruin,16,Sun King Brewing Company,Indianapolis,NA
 IN,Sun King Oktoberfest,874,0.055,23,26,Märzen / Oktoberfest,16,Sun King Brewing Company,Indianapolis,NA
 IN,Sun King Oktoberfest (2011),526,0.055,23,26,Märzen / Oktoberfest,16,Sun King Brewing Company,Indianapolis,NA
 IN,Wee Mac Scottish-Style Ale,213,0.054,23,26,Scottish Ale,16,Sun King Brewing Company,Indianapolis,NA
 IN,Beer Agent Re-Ignition,2303,0.053,22,166,American Blonde Ale,16,Great Crescent Brewery,Aurora,NA
 IN,Deduction,2601,0.08,22,29,Dubbel,12,Taxman Brewing Company,Bargersville,NA
 IN,Great Crescent Blonde Ale,1699,0.053,22,166,American Blonde Ale,16,Great Crescent Brewery,Aurora,NA
 IN,Great Crescent Blonde Ale (2011),389,0.053,22,166,American Blonde Ale,16,Great Crescent Brewery,Aurora,NA
 IN,Rivet Irish Red Ale,950,0.051,22,18,Irish Red Ale,16,Tin Man Brewing Company,Evansville,NA
 IN,Cafe Leche,2623,0.058,20,18,American Porter,16,Tin Man Brewing Company,Evansville,NA
 IN,Hop Up Offa That Brett (2014),2085,0.058,20,26,Belgian Pale Ale,16,Sun King Brewing Company,Indianapolis,NA
 IN,Sunlight Cream Ale,55,0.053,20,26,Cream Ale,16,Sun King Brewing Company,Indianapolis,NA
 IN,Cherry Ale,1990,0.057,18,166,Fruit / Vegetable Beer,16,Great Crescent Brewery,Aurora,NA
 IN,Cherry Ale (1),639,0.057,18,166,Fruit / Vegetable Beer,16,Great Crescent Brewery,Aurora,NA
 IN,Copperhead Amber,2216,0.052,18,28,Belgian Dark Ale,16,450 North Brewing Company,Columbus,NA
 IN,Joey Wheat,2160,0.068,16,25,American Pale Wheat Ale,16,Burn 'Em Brewing,Michigan City,NA
 IN,Honey Kolsch,2217,0.046,15,28,Kölsch,16,450 North Brewing Company,Columbus,NA
 IN,Upland Wheat Ale,1951,0.045,15,203,Witbier,16,Upland Brewing Company,Bloomington,NA
 IN,Great Crescent Belgian Style Wit,478,0.051,13,166,Witbier,16,Great Crescent Brewery,Aurora,NA
 IN,Damascene Apricot Sour,2622,0.052,12,18,Fruit / Vegetable Beer,16,Tin Man Brewing Company,Evansville,NA
 IN,Ale Cider,2018,0.065,8,251,Fruit / Vegetable Beer,16,Chapman's Brewing,Angola,NA
 KS,8-Bit Pale Ale,595,0.052,NA,46,American Pale Ale (APA),16,Tallgrass Brewing Company,Manhattan,NA
 KS,Annie's Amber Ale,96,0.055,NA,501,American Amber / Red Ale,12,High Noon Saloon And Brewery,Leavenworth,NA
 KS,Oregon Trail Unfiltered Raspberry Wheat,616,0.045,NA,501,Fruit / Vegetable Beer,12,High Noon Saloon And Brewery,Leavenworth,NA
 KS,Velvet Rooster,537,0.085,NA,46,Tripel,16,Tallgrass Brewing Company,Manhattan,NA
 KS,Ethos IPA,1017,0.068,110,46,American IPA,16,Tallgrass Brewing Company,Manhattan,NA
 KS,Oasis,912,0.072,93,46,Extra Special / Strong Bitter (ESB),16,Tallgrass Brewing Company,Manhattan,NA
 KS,Oasis (2010),104,0.072,93,46,American Double / Imperial IPA,16,Tallgrass Brewing Company,Manhattan,NA
 KS,Tallgrass IPA,101,0.063,60,46,American IPA,16,Tallgrass Brewing Company,Manhattan,NA
 KS,Thrasher Session India Pale Ale,1886,0.045,44,284,American IPA,12,Defiance Brewing Company,Hays,NA
 KS,Zombie Monkie,1736,0.062,35,46,American Porter,16,Tallgrass Brewing Company,Manhattan,NA
 KS,Wooden Rooster,2575,0.085,34,46,Tripel,16.9,Tallgrass Brewing Company,Manhattan,NA
 KS,Tallgrass Ale,103,0.044,22,46,American Brown Ale,16,Tallgrass Brewing Company,Manhattan,NA
 KS,Tonganoxie Honey Wheat,824,0.044,22,501,American Pale Wheat Ale,12,High Noon Saloon And Brewery,Leavenworth,NA
 KS,Buffalo Sweat,765,0.05,20,46,Milk / Sweet Stout,16,Tallgrass Brewing Company,Manhattan,NA
 KS,Buffalo Sweat (2010),102,0.05,20,46,Milk / Sweet Stout,16,Tallgrass Brewing Company,Manhattan,NA
 KS,Ginger Peach Saison,2555,0.048,20,46,Saison / Farmhouse Ale,16,Tallgrass Brewing Company,Manhattan,NA
 KS,Halcyon Unfiltered Wheat,676,0.05,20,46,American Pale Wheat Ale,16,Tallgrass Brewing Company,Manhattan,NA
 KS,Halcyon Unfiltered Wheat,412,0.05,20,46,American Pale Wheat Ale,12,Tallgrass Brewing Company,Manhattan,NA
 KS,Vanilla Bean Buffalo Sweat,1063,0.05,20,46,Oatmeal Stout,16,Tallgrass Brewing Company,Manhattan,NA
 KS,Wild Plum Farmhouse Ale,1196,0.056,20,46,Saison / Farmhouse Ale,16,Tallgrass Brewing Company,Manhattan,NA
 KS,Gutch English Style Mild Ale,1885,0.05,16,284,English Pale Mild Ale,12,Defiance Brewing Company,Hays,NA
 KS,Köld Lager (2010),105,0.05,16,46,German Pilsener,16,Tallgrass Brewing Company,Manhattan,NA
 KS,Tallgrass Pub Ale,1009,0.044,12,46,American Brown Ale,16,Tallgrass Brewing Company,Manhattan,NA
 KY,Christmas Ale,2439,0.09,NA,101,Herbed / Spiced Beer,12,West Sixth Brewing,Lexington,NA
 KY,Kamen Knuddeln,2676,0.065,NA,2,American Wild Ale,16,Against the Grain Brewery,Louisville,NA
 KY,Kentucky IPA,1149,0.065,45,389,American IPA,16,Alltech's Lexington Brewing Company,Lexington,NA
 KY,Kentucky Kölsch,1535,0.043,NA,389,Kölsch,16,Alltech's Lexington Brewing Company,Lexington,NA
 KY,Pay It Forward Cocoa Porter,2356,0.07,NA,101,American Porter,12,West Sixth Brewing,Lexington,NA
 KY,West Sixth Amber Ale,1069,0.055,NA,101,American Amber / Red Ale,12,West Sixth Brewing,Lexington,NA
 KY,West Sixth IPA,652,NA,NA,101,American IPA,12,West Sixth Brewing,Lexington,NA
 KY,London Balling,2685,0.125,80,2,English Barleywine,16,Against the Grain Brewery,Louisville,NA
 KY,Citra Ass Down,2540,0.082,68,63,American IPA,16,Against The Grain Brewery,Louisville,NA
 KY,Citra Ass Down,2686,0.08,68,2,American Double / Imperial IPA,16,Against the Grain Brewery,Louisville,NA
 KY,Rico Sauvin,2678,0.076,68,2,American Double / Imperial IPA,16,Against the Grain Brewery,Louisville,NA
 KY,Pile of Face,2675,0.06,65,2,American IPA,16,Against the Grain Brewery,Louisville,NA
 KY,A Beer,2683,0.042,42,2,American Pale Ale (APA),16,Against the Grain Brewery,Louisville,NA
 KY,Coq de la Marche,2677,0.051,38,2,Saison / Farmhouse Ale,16,Against the Grain Brewery,Louisville,NA
 KY,35 K,2684,0.077,25,2,Milk / Sweet Stout,16,Against the Grain Brewery,Louisville,NA
 KY,Rules are Rules,2682,0.05,25,2,German Pilsener,16,Against the Grain Brewery,Louisville,NA
 KY,Flesh Gourd'n,2681,0.066,21,2,Pumpkin Ale,16,Against the Grain Brewery,Louisville,NA
 KY,The Brown Note,2539,0.05,20,63,American Brown Ale,16,Against The Grain Brewery,Louisville,NA
 KY,The Brown Note,2674,0.05,20,2,English Brown Ale,16,Against the Grain Brewery,Louisville,NA
 KY,Bloody Show,2679,0.055,17,2,American Pilsner,16,Against the Grain Brewery,Louisville,NA
 KY,Sho'nuff,2680,0.04,13,2,Belgian Pale Ale,16,Against the Grain Brewery,Louisville,NA
 LA,Heiner Brau Kölsch,129,0.05,NA,554,Kölsch,12,Covington Brewhouse,Covington,NA
 LA,Hopitoulas IPA,486,0.065,48,175,American IPA,16,New Orleans Lager & Ale Brewing ...,New Orleans,NA
 LA,Irish Channel Stout,1582,0.068,41,175,American Stout,16,New Orleans Lager & Ale Brewing ...,New Orleans,NA
 LA,MechaHopzilla,1114,0.088,22,175,American Double / Imperial IPA,16,New Orleans Lager & Ale Brewing ...,New Orleans,NA
 LA,NOLA Blonde Ale,484,0.049,NA,175,American Blonde Ale,12,New Orleans Lager & Ale Brewing ...,New Orleans,NA
 LA,NOLA Brown Ale,485,0.039,NA,175,English Dark Mild Ale,12,New Orleans Lager & Ale Brewing ...,New Orleans,NA
 LA,Rebirth Pale Ale,2272,0.05,NA,175,American Pale Ale (APA),12,New Orleans Lager & Ale Brewing ...,New Orleans,NA
 LA,Southern Drawl Pale Lager,1922,0.052,28,270,American Pale Lager,12,Great Raft Brewing Company,Shreveport,NA
 LA,Turnrow Harvest Ale,2321,0.055,NA,153,American Blonde Ale,12,Tin Roof Brewing Company,Baton Rouge,NA
 LA,Juke Joint IPA,1755,0.07,60,153,American IPA,12,Tin Roof Brewing Company,Baton Rouge,NA
 LA,Jockamo IPA,516,0.065,52,534,American IPA,12,Abita Brewing Company,Abita Springs,NA
 LA,Commotion APA,1923,0.052,49,270,American Pale Ale (APA),12,Great Raft Brewing Company,Shreveport,NA
 LA,Voodoo Bengal Pale Ale,495,0.055,37,153,American Pale Ale (APA),12,Tin Roof Brewing Company,Baton Rouge,NA
 LA,Parade Ground Coffee Porter,1754,0.07,35,153,American Porter,12,Tin Roof Brewing Company,Baton Rouge,NA
 LA,Perfect Tin Amber,494,0.045,28,153,American Amber / Red Ale,12,Tin Roof Brewing Company,Baton Rouge,NA
 LA,Tin Roof Watermelon Wheat,1428,0.05,21,153,Fruit / Vegetable Beer,12,Tin Roof Brewing Company,Baton Rouge,NA
 LA,Tin Roof Blonde Ale,529,0.045,18,153,American Blonde Ale,12,Tin Roof Brewing Company,Baton Rouge,NA
 LA,Abita Amber,514,0.045,17,534,American Amber / Red Lager,12,Abita Brewing Company,Abita Springs,NA
 LA,Purple Haze,515,0.042,13,534,Fruit / Vegetable Beer,12,Abita Brewing Company,Abita Springs,NA
 MA,413 Farmhouse Ale,1001,0.06,NA,478,Saison / Farmhouse Ale,12,Big Elm Brewing,Sheffield,NA
 MA,All Nighter Ale,1776,0.045,NA,319,Extra Special / Strong Bitter (ESB),12,Banner Beer Company,Williamsburg,NA
 MA,Archer's Ale (2004),738,0.05,NA,512,English Pale Ale,12,Sherwood Forest Brewers,Marlborough,NA
 MA,Big Elm IPA,1003,0.07,NA,478,American IPA,12,Big Elm Brewing,Sheffield,NA
 MA,Blue Boots IPA,1854,0.069,NA,294,American IPA,16,Northampton Brewery,Northamtpon,NA
 MA,Cold Snap,1601,0.055,NA,301,Witbier,12,Boston Beer Company,Boston,NA
 MA,Cranberry Blend,1246,0.049,NA,447,Cider,12,Downeast Cider House,Leominster,NA
 MA,Flower Child (2014),2256,0.065,NA,179,American IPA,12,Cambridge Brewing Company,Cambridge,NA
 MA,Flying Sailor,2449,0.073,70,96,Rye Beer,12,Blackrocks Brewery,Marquette,NA
 MA,Gerry Dog Stout,1002,0.065,NA,478,American Stout,12,Big Elm Brewing,Sheffield,NA
 MA,Green Head IPA,915,0.072,NA,496,American IPA,12,Newburyport Brewing Company,Newburyport,NA
 MA,Grey Lady,1094,0.045,NA,146,Witbier,12,Cisco Brewers,Nantucket,NA
 MA,Honey Cider,1558,0.048,NA,235,Cider,12,Harpoon Brewery,Boston,NA
 MA,Indie Pale Ale,656,0.065,NA,146,American IPA,12,Cisco Brewers,Nantucket,NA
 MA,Left of the Dial IPA,1917,0.043,NA,272,American IPA,12,Notch Brewing Company,Ipswich,NA
 MA,Marblehead,1811,0.055,NA,306,American Amber / Red Ale,16,Night Shift Brewing,Everett,NA
 MA,Newburyport Pale Ale,913,0.055,NA,496,American Pale Ale (APA),12,Newburyport Brewing Company,Newburyport,NA
 MA,Notch Session Pils,1190,0.04,NA,272,Czech Pilsener,12,Notch Brewing Company,Ipswich,NA
 MA,Orignal Blend,977,0.051,NA,447,Cider,12,Downeast Cider House,Leominster,NA
 MA,Plum Island Belgian White,914,0.054,NA,496,Witbier,12,Newburyport Brewing Company,Newburyport,NA
 MA,Pop's Old Fashioned Lager,1551,0.052,NA,352,American Amber / Red Lager,12,Westfield River Brewing Company,Westfield,NA
 MA,Pumple Drumkin,1365,0.06,NA,146,Pumpkin Ale,12,Cisco Brewers,Nantucket,NA
 MA,Remain in Light,2257,0.05,NA,179,American Pilsner,12,Cambridge Brewing Company,Cambridge,NA
 MA,Samuel Adams Winter Lager,1427,0.056,22,301,Bock,12,Boston Beer Company,Boston,NA
 MA,Sankaty Light Lager,359,0.038,NA,146,Light Lager,12,Cisco Brewers,Nantucket,NA
 MA,Shark Tracker Light lager,2338,0.048,13,146,Light Lager,12,Cisco Brewers,Nantucket,NA
 MA,Strawberry White,1843,0.047,NA,296,Witbier,12,Wachusett Brewing Company,Westminster,NA
 MA,Summer Ale,2376,0.049,NA,124,American Blonde Ale,12,Ipswich Ale Brewery,Ipswich,NA
 MA,Summer of Lager,657,0.062,NA,146,Munich Helles Lager,12,Cisco Brewers,Nantucket,NA
 MA,Wachusett Summer,1038,0.047,NA,296,American Pale Wheat Ale,12,Wachusett Brewing Company,Westminster,NA
 MA,Whale's Tale Pale Ale,56,0.056,40,146,English Pale Ale,12,Cisco Brewers,Nantucket,NA
 MA,Dead-Eye DIPA,2067,0.09,130,231,American Double / Imperial IPA,16,Cape Ann Brewing Company,Gloucester,NA
 MA,Back Bay IPA,2420,0.068,85,104,American IPA,12,Beer Works Brewery,Lowell,NA
 MA,Larry Imperial IPA,1418,0.085,85,296,American Double / Imperial IPA,12,Wachusett Brewing Company,Westminster,NA
 MA,Excess IPL,2671,0.072,80,3,American India Pale Lager,16,Jack's Abby Craft Lagers,Framingham,NA
 MA,Quarter Mile Double IPA,1812,0.08,80,305,American Double / Imperial IPA,12,Blue Hills Brewery,Canton,NA
 MA,Be Hoppy IPA,1697,0.065,69,340,American IPA,16,Wormtown Brewery,Worcester,NA
 MA,Hoponius Union,2670,0.067,65,3,American India Pale Lager,12,Jack's Abby Craft Lagers,Framingham,NA
 MA,Fisherman's IPA,2066,0.055,64,231,American IPA,12,Cape Ann Brewing Company,Gloucester,NA
 MA,Charlie in the Rye,1550,0.058,55,352,American IPA,12,Westfield River Brewing Company,Westfield,NA
 MA,Green Monsta IPA,1845,0.06,55,296,American IPA,12,Wachusett Brewing Company,Westminster,NA
 MA,Green Monsta IPA,618,0.06,55,296,American IPA,12,Wachusett Brewing Company,Westminster,NA
 MA,Wachusett IPA,1844,0.056,50,296,American IPA,12,Wachusett Brewing Company,Westminster,NA
 MA,Banner American Ale,1643,0.035,45,319,American Amber / Red Ale,12,Banner Beer Company,Williamsburg,NA
 MA,Calyptra,2669,0.049,45,3,American India Pale Lager,12,Jack's Abby Craft Lagers,Framingham,NA
 MA,Fenway American Pale Ale,2423,0.058,45,104,American Pale Ale (APA),12,Beer Works Brewery,Lowell,NA
 MA,Rebel IPA,1629,0.065,45,301,American IPA,16,Boston Beer Company,Boston,NA
 MA,The Long Thaw White IPA,1653,0.062,45,235,American White IPA,12,Harpoon Brewery,Boston,NA
 MA,Imperial Pumpkin Stout,2068,0.099,43,231,Pumpkin Ale,16,Cape Ann Brewing Company,Gloucester,NA
 MA,Harpoon IPA,1379,0.059,42,235,American IPA,12,Harpoon Brewery,Boston,NA
 MA,Harpoon IPA (2010),126,0.059,42,235,American IPA,12,Harpoon Brewery,Boston,NA
 MA,Harpoon IPA (2012),770,0.059,42,235,American IPA,12,Harpoon Brewery,Boston,NA
 MA,Lost Sailor IPA,1900,0.055,40,279,English India Pale Ale (IPA),12,Berkshire Brewing Company,South Deerfield,NA
 MA,Wachusett Light IPA,1846,0.04,37,296,American IPA,12,Wachusett Brewing Company,Westminster,NA
 MA,Wachusett Light IPA (2013),1029,0.04,37,296,American IPA,12,Wachusett Brewing Company,Westminster,NA
 MA,Cape Cod Red,1928,0.055,35,268,American Amber / Red Ale,16,Cape Cod Beer,Hyannis,NA
 MA,Fisherman's Pils,2065,0.054,35,231,German Pilsener,12,Cape Ann Brewing Company,Gloucester,NA
 MA,Boston Lager,1349,0.049,30,301,Vienna Lager,16,Boston Beer Company,Boston,NA
 MA,Boston Lager,1310,0.049,30,301,Vienna Lager,12,Boston Beer Company,Boston,NA
 MA,Boston Lager,1143,0.049,30,301,Vienna Lager,12,Boston Beer Company,Boston,NA
 MA,Fisherman's Brew,2064,0.055,30,231,American Amber / Red Ale,12,Cape Ann Brewing Company,Gloucester,NA
 MA,Harpoon Octoberfest,1313,0.055,30,235,Märzen / Oktoberfest,12,Harpoon Brewery,Boston,NA
 MA,Harpoon Summer Beer,1380,0.05,28,235,Kölsch,12,Harpoon Brewery,Boston,NA
 MA,Harpoon Summer Beer (2010),192,0.05,28,235,Kölsch,12,Harpoon Brewery,Boston,NA
 MA,Harpoon Summer Beer (2012),769,0.05,28,235,Kölsch,12,Harpoon Brewery,Boston,NA
 MA,Westfield Octoberfest,1645,0.057,22,352,Märzen / Oktoberfest,12,Westfield River Brewing Company,Westfield,NA
 MA,Banner American Rye,1644,0.045,20,319,Rye Beer,12,Banner Beer Company,Williamsburg,NA
 MA,Pumpkan,908,0.052,20,296,Pumpkin Ale,12,Wachusett Brewing Company,Westminster,NA
 MA,Steel Rail Extra Pale Ale,1317,0.053,20,279,American Pale Ale (APA),12,Berkshire Brewing Company,South Deerfield,NA
 MA,UFO Pumpkin,1340,0.059,20,235,Pumpkin Ale,12,Harpoon Brewery,Boston,NA
 MA,House Lager,2673,0.052,18,3,Keller Bier / Zwickel Bier,16,Jack's Abby Craft Lagers,Framingham,NA
 MA,Country Pale Ale,1030,0.051,17,296,English Pale Ale,12,Wachusett Brewing Company,Westminster,NA
 MA,Bunker Hill Blueberry Ale ,2419,0.048,16,104,Other,12,Beer Works Brewery,Lowell,NA
 MA,Leisure Time,2672,0.048,15,3,American Pale Lager,12,Jack's Abby Craft Lagers,Framingham,NA
 MA,Samuel Adams Octoberfest,1281,0.053,15,301,Märzen / Oktoberfest,12,Boston Beer Company,Boston,NA
 MA,UFO Gingerland,2059,0.052,15,235,Herbed / Spiced Beer,12,Harpoon Brewery,Boston,NA
 MA,Beach Blonde,1927,0.049,10,268,American Blonde Ale,16,Cape Cod Beer,Hyannis,NA
 MA,UFO White,610,0.048,10,235,American Pale Wheat Ale,12,Harpoon Brewery,Boston,NA
 MA,Wachusett Blueberry Ale,619,0.045,10,296,Fruit / Vegetable Beer,12,Wachusett Brewing Company,Westminster,NA
 MA,Watermelon Ale,2435,0.05,10,104,Fruit / Vegetable Beer,12,Beer Works Brewery,Lowell,NA
